index,op,Cin,Hin,Win,stride,kw,kh,Cout,Hout,Wout,MAC
905,FullyConnected,384,1,384,1,1,1,32,1,1,12288
906,OP_83,32,1,1,1,1,1,32,4,384,0
907,Reshape,32,4,384,1,1,1,32,4,384,0
908,Transpose,32,4,384,1,1,1,32,384,4,0
909,Reshape,32,384,4,1,1,1,128,1,1,0
910,FullyConnected,128,1,1,1,1,1,128,1,1,16384
911,FullyConnected,512,1,384,1,1,1,128,1,1,65536
912,Add,128,1,1,1,1,1,128,1,1,0
913,Reshape,128,1,1,1,1,1,128,1,384,0
914,Add,128,1,384,1,1,1,128,1,384,0
915,FullyConnected,128,1,384,1,1,1,512,1,1,65536
916,FullyConnected,512,1,384,1,1,1,128,1,1,65536
917,Shortcut,128,1,384,1,0,0,128,1,384,49152
918,Add,128,1,384,1,1,1,128,1,384,0
919,FullyConnected,128,1,384,1,1,1,512,1,1,65536
920,FullyConnected,512,1,384,1,1,1,128,1,1,65536
921,Shortcut,128,1,384,1,0,0,128,1,384,49152
922,Add,128,1,384,1,1,1,128,1,384,0
923,FullyConnected,128,1,384,1,1,1,512,1,1,65536
924,FullyConnected,512,1,384,1,1,1,128,1,1,65536
925,Shortcut,128,1,384,1,0,0,128,1,384,49152
926,Add,128,1,384,1,1,1,128,1,384,0
927,FullyConnected,128,1,384,1,1,1,512,1,1,65536
928,FullyConnected,512,1,384,1,1,1,128,1,1,65536
929,Shortcut,128,1,384,1,0,0,128,1,384,49152
930,FullyConnected,128,1,384,1,1,1,512,1,1,65536
931,Shortcut,512,1,384,1,0,0,512,1,384,196608
932,Add,512,1,384,1,1,1,512,1,384,0
933,FullyConnected,512,1,384,1,1,1,128,1,1,65536
934,Reshape,128,1,1,1,1,1,32,384,4,0
935,Transpose,32,384,4,1,1,1,32,4,384,0
936,FullyConnected,512,1,384,1,1,1,128,1,1,65536
937,FullyConnected,128,1,1,1,1,1,128,1,1,16384
938,Reshape,128,1,1,1,1,1,32,384,4,0
939,Transpose,32,384,4,1,1,1,32,4,384,0
940,FullyConnected,128,1,1,1,1,1,128,1,1,16384
941,Reshape,128,1,1,1,1,1,32,384,4,0
942,Transpose,32,384,4,1,1,1,32,4,384,0
943,Transpose,32,4,384,1,1,1,384,4,32,0
944,Reshape,32,4,384,1,1,1,32,4,384,0
945,OP_49,1,1,1,1,1,1,32,1,384,0
946,Reshape,384,4,32,1,1,1,384,4,32,0
947,OP_49,1,1,1,1,1,1,384,1,32,0
948,Reshape,384,1,32,1,1,1,384,1,1,0
949,Reshape,384,1,32,1,1,1,384,1,1,0
950,Reshape,384,1,32,1,1,1,384,1,1,0
951,Reshape,384,1,32,1,1,1,384,1,1,0
952,Transpose,384,1,1,1,1,1,32,1,1,0
953,FullyConnected,32,1,384,1,1,1,384,1,1,12288
954,Transpose,384,1,1,1,1,1,32,1,1,0
955,FullyConnected,32,1,384,1,1,1,384,1,1,12288
956,Transpose,384,1,1,1,1,1,32,1,1,0
957,FullyConnected,32,1,384,1,1,1,384,1,1,12288
958,Transpose,384,1,1,1,1,1,32,1,1,0
959,FullyConnected,32,1,384,1,1,1,384,1,1,12288
960,OP_83,384,1,1,1,1,1,384,4,384,0
961,Mul,384,4,384,1,1,1,384,4,384,0
962,Reshape,384,4,384,1,1,1,384,4,384,0
963,Mul,384,4,384,1,1,1,384,4,384,0
964,Add,384,4,384,1,1,1,384,4,384,0
965,Softmax,384,4,384,1,1,1,384,4,384,0
966,Reshape,384,4,384,1,1,1,384,4,384,0
967,OP_49,1,1,1,1,1,1,384,1,384,0
968,Reshape,32,4,384,1,1,1,32,4,384,0
969,OP_49,1,1,1,1,1,1,32,1,384,0
970,Reshape,32,1,384,1,1,1,32,1,1,0
971,Reshape,32,1,384,1,1,1,32,1,1,0
972,Reshape,32,1,384,1,1,1,32,1,1,0
973,Reshape,32,1,384,1,1,1,32,1,1,0
974,Transpose,32,1,1,1,1,1,384,1,1,0
975,FullyConnected,384,1,384,1,1,1,32,1,1,12288
976,Transpose,32,1,1,1,1,1,384,1,1,0
977,FullyConnected,384,1,384,1,1,1,32,1,1,12288
978,Transpose,32,1,1,1,1,1,384,1,1,0
979,FullyConnected,384,1,384,1,1,1,32,1,1,12288
980,Transpose,32,1,1,1,1,1,384,1,1,0
981,FullyConnected,384,1,384,1,1,1,32,1,1,12288
982,OP_83,32,1,1,1,1,1,32,4,384,0
983,Reshape,32,4,384,1,1,1,32,4,384,0
984,Transpose,32,4,384,1,1,1,32,384,4,0
985,Reshape,32,384,4,1,1,1,128,1,1,0
986,FullyConnected,128,1,1,1,1,1,128,1,1,16384
987,FullyConnected,512,1,384,1,1,1,128,1,1,65536
988,Add,128,1,1,1,1,1,128,1,1,0
989,Reshape,128,1,1,1,1,1,128,1,384,0
990,Add,128,1,384,1,1,1,128,1,384,0
991,FullyConnected,128,1,384,1,1,1,512,1,1,65536
992,FullyConnected,512,1,384,1,1,1,128,1,1,65536
993,Shortcut,128,1,384,1,0,0,128,1,384,49152
994,Add,128,1,384,1,1,1,128,1,384,0
995,FullyConnected,128,1,384,1,1,1,512,1,1,65536
996,FullyConnected,512,1,384,1,1,1,128,1,1,65536
997,Shortcut,128,1,384,1,0,0,128,1,384,49152
998,Add,128,1,384,1,1,1,128,1,384,0
999,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1000,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1001,Shortcut,128,1,384,1,0,0,128,1,384,49152
1002,Add,128,1,384,1,1,1,128,1,384,0
1003,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1004,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1005,Shortcut,128,1,384,1,0,0,128,1,384,49152
1006,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1007,Shortcut,512,1,384,1,0,0,512,1,384,196608
1008,Add,512,1,384,1,1,1,512,1,384,0
1009,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1010,Reshape,128,1,1,1,1,1,32,384,4,0
1011,Transpose,32,384,4,1,1,1,32,4,384,0
1012,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1013,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1014,Reshape,128,1,1,1,1,1,32,384,4,0
1015,Transpose,32,384,4,1,1,1,32,4,384,0
1016,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1017,Reshape,128,1,1,1,1,1,32,384,4,0
1018,Transpose,32,384,4,1,1,1,32,4,384,0
1019,Transpose,32,4,384,1,1,1,384,4,32,0
1020,Reshape,32,4,384,1,1,1,32,4,384,0
1021,OP_49,1,1,1,1,1,1,32,1,384,0
1022,Reshape,384,4,32,1,1,1,384,4,32,0
1023,OP_49,1,1,1,1,1,1,384,1,32,0
1024,Reshape,384,1,32,1,1,1,384,1,1,0
1025,Reshape,384,1,32,1,1,1,384,1,1,0
1026,Reshape,384,1,32,1,1,1,384,1,1,0
1027,Reshape,384,1,32,1,1,1,384,1,1,0
1028,Transpose,384,1,1,1,1,1,32,1,1,0
1029,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1030,Transpose,384,1,1,1,1,1,32,1,1,0
1031,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1032,Transpose,384,1,1,1,1,1,32,1,1,0
1033,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1034,Transpose,384,1,1,1,1,1,32,1,1,0
1035,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1036,OP_83,384,1,1,1,1,1,384,4,384,0
1037,Mul,384,4,384,1,1,1,384,4,384,0
1038,Reshape,384,4,384,1,1,1,384,4,384,0
1039,Mul,384,4,384,1,1,1,384,4,384,0
1040,Add,384,4,384,1,1,1,384,4,384,0
1041,Softmax,384,4,384,1,1,1,384,4,384,0
1042,Reshape,384,4,384,1,1,1,384,4,384,0
1043,OP_49,1,1,1,1,1,1,384,1,384,0
1044,Reshape,32,4,384,1,1,1,32,4,384,0
1045,OP_49,1,1,1,1,1,1,32,1,384,0
1046,Reshape,32,1,384,1,1,1,32,1,1,0
1047,Reshape,32,1,384,1,1,1,32,1,1,0
1048,Reshape,32,1,384,1,1,1,32,1,1,0
1049,Reshape,32,1,384,1,1,1,32,1,1,0
1050,Transpose,32,1,1,1,1,1,384,1,1,0
1051,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1052,Transpose,32,1,1,1,1,1,384,1,1,0
1053,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1054,Transpose,32,1,1,1,1,1,384,1,1,0
1055,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1056,Transpose,32,1,1,1,1,1,384,1,1,0
1057,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1058,OP_83,32,1,1,1,1,1,32,4,384,0
1059,Reshape,32,4,384,1,1,1,32,4,384,0
1060,Transpose,32,4,384,1,1,1,32,384,4,0
1061,Reshape,32,384,4,1,1,1,128,1,1,0
1062,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1063,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1064,Add,128,1,1,1,1,1,128,1,1,0
1065,Reshape,128,1,1,1,1,1,128,1,384,0
1066,Add,128,1,384,1,1,1,128,1,384,0
1067,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1068,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1069,Shortcut,128,1,384,1,0,0,128,1,384,49152
1070,Add,128,1,384,1,1,1,128,1,384,0
1071,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1072,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1073,Shortcut,128,1,384,1,0,0,128,1,384,49152
1074,Add,128,1,384,1,1,1,128,1,384,0
1075,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1076,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1077,Shortcut,128,1,384,1,0,0,128,1,384,49152
1078,Add,128,1,384,1,1,1,128,1,384,0
1079,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1080,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1081,Shortcut,128,1,384,1,0,0,128,1,384,49152
1082,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1083,Shortcut,512,1,384,1,0,0,512,1,384,196608
1084,Add,512,1,384,1,1,1,512,1,384,0
1085,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1086,Reshape,128,1,1,1,1,1,32,384,4,0
1087,Transpose,32,384,4,1,1,1,32,4,384,0
1088,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1089,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1090,Reshape,128,1,1,1,1,1,32,384,4,0
1091,Transpose,32,384,4,1,1,1,32,4,384,0
1092,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1093,Reshape,128,1,1,1,1,1,32,384,4,0
1094,Transpose,32,384,4,1,1,1,32,4,384,0
1095,Transpose,32,4,384,1,1,1,384,4,32,0
1096,Reshape,32,4,384,1,1,1,32,4,384,0
1097,OP_49,1,1,1,1,1,1,32,1,384,0
1098,Reshape,384,4,32,1,1,1,384,4,32,0
1099,OP_49,1,1,1,1,1,1,384,1,32,0
1100,Reshape,384,1,32,1,1,1,384,1,1,0
1101,Reshape,384,1,32,1,1,1,384,1,1,0
1102,Reshape,384,1,32,1,1,1,384,1,1,0
1103,Reshape,384,1,32,1,1,1,384,1,1,0
1104,Transpose,384,1,1,1,1,1,32,1,1,0
1105,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1106,Transpose,384,1,1,1,1,1,32,1,1,0
1107,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1108,Transpose,384,1,1,1,1,1,32,1,1,0
1109,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1110,Transpose,384,1,1,1,1,1,32,1,1,0
1111,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1112,OP_83,384,1,1,1,1,1,384,4,384,0
1113,Mul,384,4,384,1,1,1,384,4,384,0
1114,Reshape,384,4,384,1,1,1,384,4,384,0
1115,Mul,384,4,384,1,1,1,384,4,384,0
1116,Add,384,4,384,1,1,1,384,4,384,0
1117,Softmax,384,4,384,1,1,1,384,4,384,0
1118,Reshape,384,4,384,1,1,1,384,4,384,0
1119,OP_49,1,1,1,1,1,1,384,1,384,0
1120,Reshape,32,4,384,1,1,1,32,4,384,0
1121,OP_49,1,1,1,1,1,1,32,1,384,0
1122,Reshape,32,1,384,1,1,1,32,1,1,0
1123,Reshape,32,1,384,1,1,1,32,1,1,0
1124,Reshape,32,1,384,1,1,1,32,1,1,0
1125,Reshape,32,1,384,1,1,1,32,1,1,0
1126,Transpose,32,1,1,1,1,1,384,1,1,0
1127,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1128,Transpose,32,1,1,1,1,1,384,1,1,0
1129,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1130,Transpose,32,1,1,1,1,1,384,1,1,0
1131,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1132,Transpose,32,1,1,1,1,1,384,1,1,0
1133,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1134,OP_83,32,1,1,1,1,1,32,4,384,0
1135,Reshape,32,4,384,1,1,1,32,4,384,0
1136,Transpose,32,4,384,1,1,1,32,384,4,0
1137,Reshape,32,384,4,1,1,1,128,1,1,0
1138,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1139,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1140,Add,128,1,1,1,1,1,128,1,1,0
1141,Reshape,128,1,1,1,1,1,128,1,384,0
1142,Add,128,1,384,1,1,1,128,1,384,0
1143,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1144,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1145,Shortcut,128,1,384,1,0,0,128,1,384,49152
1146,Add,128,1,384,1,1,1,128,1,384,0
1147,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1148,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1149,Shortcut,128,1,384,1,0,0,128,1,384,49152
1150,Add,128,1,384,1,1,1,128,1,384,0
1151,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1152,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1153,Shortcut,128,1,384,1,0,0,128,1,384,49152
1154,Add,128,1,384,1,1,1,128,1,384,0
1155,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1156,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1157,Shortcut,128,1,384,1,0,0,128,1,384,49152
1158,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1159,Shortcut,512,1,384,1,0,0,512,1,384,196608
1160,Add,512,1,384,1,1,1,512,1,384,0
1161,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1162,Reshape,128,1,1,1,1,1,32,384,4,0
1163,Transpose,32,384,4,1,1,1,32,4,384,0
1164,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1165,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1166,Reshape,128,1,1,1,1,1,32,384,4,0
1167,Transpose,32,384,4,1,1,1,32,4,384,0
1168,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1169,Reshape,128,1,1,1,1,1,32,384,4,0
1170,Transpose,32,384,4,1,1,1,32,4,384,0
1171,Transpose,32,4,384,1,1,1,384,4,32,0
1172,Reshape,32,4,384,1,1,1,32,4,384,0
1173,OP_49,1,1,1,1,1,1,32,1,384,0
1174,Reshape,384,4,32,1,1,1,384,4,32,0
1175,OP_49,1,1,1,1,1,1,384,1,32,0
1176,Reshape,384,1,32,1,1,1,384,1,1,0
1177,Reshape,384,1,32,1,1,1,384,1,1,0
1178,Reshape,384,1,32,1,1,1,384,1,1,0
1179,Reshape,384,1,32,1,1,1,384,1,1,0
1180,Transpose,384,1,1,1,1,1,32,1,1,0
1181,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1182,Transpose,384,1,1,1,1,1,32,1,1,0
1183,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1184,Transpose,384,1,1,1,1,1,32,1,1,0
1185,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1186,Transpose,384,1,1,1,1,1,32,1,1,0
1187,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1188,OP_83,384,1,1,1,1,1,384,4,384,0
1189,Mul,384,4,384,1,1,1,384,4,384,0
1190,Reshape,384,4,384,1,1,1,384,4,384,0
1191,Mul,384,4,384,1,1,1,384,4,384,0
1192,Add,384,4,384,1,1,1,384,4,384,0
1193,Softmax,384,4,384,1,1,1,384,4,384,0
1194,Reshape,384,4,384,1,1,1,384,4,384,0
1195,OP_49,1,1,1,1,1,1,384,1,384,0
1196,Reshape,32,4,384,1,1,1,32,4,384,0
1197,OP_49,1,1,1,1,1,1,32,1,384,0
1198,Reshape,32,1,384,1,1,1,32,1,1,0
1199,Reshape,32,1,384,1,1,1,32,1,1,0
1200,Reshape,32,1,384,1,1,1,32,1,1,0
1201,Reshape,32,1,384,1,1,1,32,1,1,0
1202,Transpose,32,1,1,1,1,1,384,1,1,0
1203,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1204,Transpose,32,1,1,1,1,1,384,1,1,0
1205,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1206,Transpose,32,1,1,1,1,1,384,1,1,0
1207,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1208,Transpose,32,1,1,1,1,1,384,1,1,0
1209,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1210,OP_83,32,1,1,1,1,1,32,4,384,0
1211,Reshape,32,4,384,1,1,1,32,4,384,0
1212,Transpose,32,4,384,1,1,1,32,384,4,0
1213,Reshape,32,384,4,1,1,1,128,1,1,0
1214,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1215,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1216,Add,128,1,1,1,1,1,128,1,1,0
1217,Reshape,128,1,1,1,1,1,128,1,384,0
1218,Add,128,1,384,1,1,1,128,1,384,0
1219,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1220,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1221,Shortcut,128,1,384,1,0,0,128,1,384,49152
1222,Add,128,1,384,1,1,1,128,1,384,0
1223,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1224,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1225,Shortcut,128,1,384,1,0,0,128,1,384,49152
1226,Add,128,1,384,1,1,1,128,1,384,0
1227,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1228,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1229,Shortcut,128,1,384,1,0,0,128,1,384,49152
1230,Add,128,1,384,1,1,1,128,1,384,0
1231,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1232,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1233,Shortcut,128,1,384,1,0,0,128,1,384,49152
1234,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1235,Shortcut,512,1,384,1,0,0,512,1,384,196608
1236,Add,512,1,384,1,1,1,512,1,384,0
1237,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1238,Reshape,128,1,1,1,1,1,32,384,4,0
1239,Transpose,32,384,4,1,1,1,32,4,384,0
1240,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1241,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1242,Reshape,128,1,1,1,1,1,32,384,4,0
1243,Transpose,32,384,4,1,1,1,32,4,384,0
1244,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1245,Reshape,128,1,1,1,1,1,32,384,4,0
1246,Transpose,32,384,4,1,1,1,32,4,384,0
1247,Transpose,32,4,384,1,1,1,384,4,32,0
1248,Reshape,32,4,384,1,1,1,32,4,384,0
1249,OP_49,1,1,1,1,1,1,32,1,384,0
1250,Reshape,384,4,32,1,1,1,384,4,32,0
1251,OP_49,1,1,1,1,1,1,384,1,32,0
1252,Reshape,384,1,32,1,1,1,384,1,1,0
1253,Reshape,384,1,32,1,1,1,384,1,1,0
1254,Reshape,384,1,32,1,1,1,384,1,1,0
1255,Reshape,384,1,32,1,1,1,384,1,1,0
1256,Transpose,384,1,1,1,1,1,32,1,1,0
1257,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1258,Transpose,384,1,1,1,1,1,32,1,1,0
1259,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1260,Transpose,384,1,1,1,1,1,32,1,1,0
1261,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1262,Transpose,384,1,1,1,1,1,32,1,1,0
1263,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1264,OP_83,384,1,1,1,1,1,384,4,384,0
1265,Mul,384,4,384,1,1,1,384,4,384,0
1266,Reshape,384,4,384,1,1,1,384,4,384,0
1267,Mul,384,4,384,1,1,1,384,4,384,0
1268,Add,384,4,384,1,1,1,384,4,384,0
1269,Softmax,384,4,384,1,1,1,384,4,384,0
1270,Reshape,384,4,384,1,1,1,384,4,384,0
1271,OP_49,1,1,1,1,1,1,384,1,384,0
1272,Reshape,32,4,384,1,1,1,32,4,384,0
1273,OP_49,1,1,1,1,1,1,32,1,384,0
1274,Reshape,32,1,384,1,1,1,32,1,1,0
1275,Reshape,32,1,384,1,1,1,32,1,1,0
1276,Reshape,32,1,384,1,1,1,32,1,1,0
1277,Reshape,32,1,384,1,1,1,32,1,1,0
1278,Transpose,32,1,1,1,1,1,384,1,1,0
1279,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1280,Transpose,32,1,1,1,1,1,384,1,1,0
1281,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1282,Transpose,32,1,1,1,1,1,384,1,1,0
1283,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1284,Transpose,32,1,1,1,1,1,384,1,1,0
1285,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1286,OP_83,32,1,1,1,1,1,32,4,384,0
1287,Reshape,32,4,384,1,1,1,32,4,384,0
1288,Transpose,32,4,384,1,1,1,32,384,4,0
1289,Reshape,32,384,4,1,1,1,128,1,1,0
1290,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1291,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1292,Add,128,1,1,1,1,1,128,1,1,0
1293,Reshape,128,1,1,1,1,1,128,1,384,0
1294,Add,128,1,384,1,1,1,128,1,384,0
1295,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1296,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1297,Shortcut,128,1,384,1,0,0,128,1,384,49152
1298,Add,128,1,384,1,1,1,128,1,384,0
1299,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1300,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1301,Shortcut,128,1,384,1,0,0,128,1,384,49152
1302,Add,128,1,384,1,1,1,128,1,384,0
1303,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1304,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1305,Shortcut,128,1,384,1,0,0,128,1,384,49152
1306,Add,128,1,384,1,1,1,128,1,384,0
1307,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1308,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1309,Shortcut,128,1,384,1,0,0,128,1,384,49152
1310,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1311,Shortcut,512,1,384,1,0,0,512,1,384,196608
1312,Add,512,1,384,1,1,1,512,1,384,0
1313,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1314,Reshape,128,1,1,1,1,1,32,384,4,0
1315,Transpose,32,384,4,1,1,1,32,4,384,0
1316,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1317,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1318,Reshape,128,1,1,1,1,1,32,384,4,0
1319,Transpose,32,384,4,1,1,1,32,4,384,0
1320,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1321,Reshape,128,1,1,1,1,1,32,384,4,0
1322,Transpose,32,384,4,1,1,1,32,4,384,0
1323,Transpose,32,4,384,1,1,1,384,4,32,0
1324,Reshape,32,4,384,1,1,1,32,4,384,0
1325,OP_49,1,1,1,1,1,1,32,1,384,0
1326,Reshape,384,4,32,1,1,1,384,4,32,0
1327,OP_49,1,1,1,1,1,1,384,1,32,0
1328,Reshape,384,1,32,1,1,1,384,1,1,0
1329,Reshape,384,1,32,1,1,1,384,1,1,0
1330,Reshape,384,1,32,1,1,1,384,1,1,0
1331,Reshape,384,1,32,1,1,1,384,1,1,0
1332,Transpose,384,1,1,1,1,1,32,1,1,0
1333,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1334,Transpose,384,1,1,1,1,1,32,1,1,0
1335,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1336,Transpose,384,1,1,1,1,1,32,1,1,0
1337,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1338,Transpose,384,1,1,1,1,1,32,1,1,0
1339,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1340,OP_83,384,1,1,1,1,1,384,4,384,0
1341,Mul,384,4,384,1,1,1,384,4,384,0
1342,Reshape,384,4,384,1,1,1,384,4,384,0
1343,Mul,384,4,384,1,1,1,384,4,384,0
1344,Add,384,4,384,1,1,1,384,4,384,0
1345,Softmax,384,4,384,1,1,1,384,4,384,0
1346,Reshape,384,4,384,1,1,1,384,4,384,0
1347,OP_49,1,1,1,1,1,1,384,1,384,0
1348,Reshape,32,4,384,1,1,1,32,4,384,0
1349,OP_49,1,1,1,1,1,1,32,1,384,0
1350,Reshape,32,1,384,1,1,1,32,1,1,0
1351,Reshape,32,1,384,1,1,1,32,1,1,0
1352,Reshape,32,1,384,1,1,1,32,1,1,0
1353,Reshape,32,1,384,1,1,1,32,1,1,0
1354,Transpose,32,1,1,1,1,1,384,1,1,0
1355,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1356,Transpose,32,1,1,1,1,1,384,1,1,0
1357,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1358,Transpose,32,1,1,1,1,1,384,1,1,0
1359,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1360,Transpose,32,1,1,1,1,1,384,1,1,0
1361,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1362,OP_83,32,1,1,1,1,1,32,4,384,0
1363,Reshape,32,4,384,1,1,1,32,4,384,0
1364,Transpose,32,4,384,1,1,1,32,384,4,0
1365,Reshape,32,384,4,1,1,1,128,1,1,0
1366,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1367,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1368,Add,128,1,1,1,1,1,128,1,1,0
1369,Reshape,128,1,1,1,1,1,128,1,384,0
1370,Add,128,1,384,1,1,1,128,1,384,0
1371,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1372,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1373,Shortcut,128,1,384,1,0,0,128,1,384,49152
1374,Add,128,1,384,1,1,1,128,1,384,0
1375,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1376,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1377,Shortcut,128,1,384,1,0,0,128,1,384,49152
1378,Add,128,1,384,1,1,1,128,1,384,0
1379,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1380,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1381,Shortcut,128,1,384,1,0,0,128,1,384,49152
1382,Add,128,1,384,1,1,1,128,1,384,0
1383,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1384,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1385,Shortcut,128,1,384,1,0,0,128,1,384,49152
1386,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1387,Shortcut,512,1,384,1,0,0,512,1,384,196608
1388,Add,512,1,384,1,1,1,512,1,384,0
1389,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1390,Reshape,128,1,1,1,1,1,32,384,4,0
1391,Transpose,32,384,4,1,1,1,32,4,384,0
